ID;trksegID;lat;lon;ele;time
753;1;-22.713.341.480.121.000;-47.628.489.648.923.200;5.480.888.671.875;2025-04-25T14:48:40Z
754;1;-2.271.348.824.724.550;-47.628.508.089.110.200;5.480.888.671.875;2025-04-25T14:48:45Z
755;1;-22.713.443.487.882.600;-47.628.662.148.490.500;5.480.888.671.875;2025-04-25T14:48:50Z
756;1;-22.713.318.597.525.300;-4.762.856.500.223.270;547.608.154.296.875;2025-04-25T14:48:55Z
757;1;-22.713.427.226.990.400;-47.628.468.777.984.300;5.480.888.671.875;2025-04-25T14:49:00Z
758;1;-2.271.349.361.166.350;-47.628.611.521.795.300;5.480.888.671.875;2025-04-25T14:49:05Z
759;1;-22.713.344.078.511;-47.628.630.883.991.700;5.480.888.671.875;2025-04-25T14:49:10Z
760;1;-22.713.363.608.345.300;-47.628.473.807.126.200;5.485.693.359.375;2025-04-25T14:49:15Z
761;1;-22.713.504.424.318.600;-47.628.537.677.228.400;5.480.888.671.875;2025-04-25T14:49:20Z
762;1;-2.271.340.711.042.280;-47.628.661.813.214.400;5.480.888.671.875;2025-04-25T14:49:25Z
763;1;-22.713.319.770.991.800;-47.628.525.020.554.600;5.480.888.671.875;2025-04-25T14:49:30Z
764;1;-22.713.460.335.507.900;-47.628.477.076.068.500;5.480.888.671.875;2025-04-25T14:49:35Z
765;1;-22.713.467.041.030.500;-4.762.863.683.514.290;5.480.888.671.875;2025-04-25T14:49:40Z
766;1;-22.713.322.034.105.600;-47.628.599.870.949.900;549.050.048.828.125;2025-04-25T14:49:45Z
767;1;-2.271.338.758.058.840;-47.628.458.887.338.600;5.485.693.359.375;2025-04-25T14:49:50Z
768;1;-22.713.497.970.253.200;-47.628.572.881.221.700;5.485.693.359.375;2025-04-25T14:49:55Z
769;1;-22.713.370.649.144.000;-47.628.648.234.531.200;5.485.693.359.375;2025-04-25T14:50:00Z
770;1;-22.713.326.225.057.200;-47.628.491.995.856.100;5.485.693.359.375;2025-04-25T14:50:05Z
771;1;-22.713.477.518.409.400;-47.628.499.958.664.100;5.485.693.359.375;2025-04-25T14:50:10Z
772;1;-22.713.442.062.959.000;-47.628.651.754.930.600;5.480.888.671.875;2025-04-25T14:50:15Z
773;1;-22.713.314.490.392.800;-47.628.563.242.033.100;547.608.154.296.875;2025-04-25T14:50:20Z
774;1;-22.713.420.940.563.000;-47.628.461.234.271.500;5.480.888.671.875;2025-04-25T14:50:25Z
775;1;-22.713.492.102.921.000;-47.628.606.073.558.300;5.480.888.671.875;2025-04-25T14:50:30Z
776;1;-22.713.346.341.624.800;-47.628.628.453.239.700;5.480.888.671.875;2025-04-25T14:50:35Z
777;1;-22.713.355.058.804.100;-47.628.465.509.042.100;547.608.154.296.875;2025-04-25T14:50:40Z
778;1;-22.713.498.137.891.200;-47.628.534.743.562.300;5.480.888.671.875;2025-04-25T14:50:45Z
779;1;-227.134.183.421.731;-47.628.660.891.205.000;5.480.888.671.875;2025-04-25T14:50:50Z
780;1;-22.713.317.172.601.800;-47.628.531.055.524.900;547.608.154.296.875;2025-04-25T14:50:55Z
781;1;-22.713.458.407.670.200;-4.762.848.143.465.810;547.608.154.296.875;2025-04-25T14:51:00Z
782;1;-22.713.475.842.028.800;-47.628.639.433.532.900;547.608.154.296.875;2025-04-25T14:51:05Z
783;1;-22.713.321.195.915.300;-47.628.606.576.472.500;5.480.888.671.875;2025-04-25T14:51:10Z
784;1;-22.713.384.227.827.100;-47.628.467.353.060.800;5.480.888.671.875;2025-04-25T14:51:15Z
785;1;-22.713.496.461.510.600;-47.628.580.257.296.500;5.480.888.671.875;2025-04-25T14:51:20Z
786;1;-22.713.378.611.952.000;-47.628.658.544.272.100;5.485.693.359.375;2025-04-25T14:51:25Z
787;1;-22.713.332.008.570.400;-47.628.500.796.854.400;5.480.888.671.875;2025-04-25T14:51:30Z
788;1;-22.713.479.865.342.300;-47.628.496.773.540.900;547.608.154.296.875;2025-04-25T14:51:35Z
789;1;-22.713.440.805.673.500;-4.762.865.100.055.930;547.608.154.296.875;2025-04-25T14:51:40Z
790;1;-22.713.312.562.555.000;-47.628.558.799.624.400;5.480.888.671.875;2025-04-25T14:51:45Z
791;1;-22.713.420.856.744.000;-4.762.845.947.407.180;5.480.888.671.875;2025-04-25T14:51:50Z
792;1;-22.713.490.510.359.400;-47.628.607.833.757.900;549.050.048.828.125;2025-04-25T14:51:55Z
793;1;-22.713.344.246.149.000;-47.628.636.751.323.900;549.050.048.828.125;2025-04-25T14:52:00Z
794;1;-2.271.334.801.800.540;-47.628.474.812.954.600;5.485.693.359.375;2025-04-25T14:52:05Z
795;1;-22.713.490.091.264.200;-47.628.527.535.125.600;5.480.888.671.875;2025-04-25T14:52:10Z
796;1;-22.713.406.356.051.500;-47.628.661.310.300.200;5.480.888.671.875;2025-04-25T14:52:15Z
797;1;-22.713.319.268.077.600;-47.628.529.379.144.300;5.485.693.359.375;2025-04-25T14:52:20Z
798;1;-22.713.452.791.795.100;-47.628.471.376.374.300;5.480.888.671.875;2025-04-25T14:52:25Z
799;1;-22.713.483.553.379.700;-47.628.637.170.419.000;5.485.693.359.375;2025-04-25T14:52:30Z
800;1;-22.713.332.679.122.600;-47.628.614.874.556.600;5.485.693.359.375;2025-04-25T14:52:35Z
801;1;-22.713.391.352.444.800;-47.628.464.754.670.800;5.485.693.359.375;2025-04-25T14:52:40Z
802;1;-22.713.510.124.012.800;-47.628.570.115.193.700;549.050.048.828.125;2025-04-25T14:52:45Z
803;1;-22.713.383.976.370.000;-47.628.658.376.634.100;54.953.076.171.875;2025-04-25T14:52:50Z
804;1;-22.713.330.583.646.800;-47.628.498.617.559.600;549.050.048.828.125;2025-04-25T14:52:55Z
805;1;-22.713.476.680.219.100;-47.628.498.366.102.500;54.953.076.171.875;2025-04-25T14:53:00Z
806;1;-22.713.444.493.710.900;-4.762.865.100.055.930;54.953.076.171.875;2025-04-25T14:53:05Z
807;1;-2.271.330.937.743.180;-47.628.571.959.212.400;549.050.048.828.125;2025-04-25T14:53:10Z
808;1;-22.713.410.630.822.100;-47.628.454.780.206.000;549.050.048.828.125;2025-04-25T14:53:15Z
809;1;-22.713.492.689.654.200;-4.762.859.920.039.770;549.050.048.828.125;2025-04-25T14:53:20Z
810;1;-22.713.350.700.214.500;-47.628.635.913.133.600;5.480.888.671.875;2025-04-25T14:53:25Z
811;1;-22.713.355.896.994.400;-47.628.476.656.973.300;5.480.888.671.875;2025-04-25T14:53:30Z
812;1;-2.271.349.897.608.160;-47.628.527.702.763.600;5.485.693.359.375;2025-04-25T14:53:35Z
813;1;-22.713.412.893.936.000;-47.628.663.992.509.200;549.050.048.828.125;2025-04-25T14:53:40Z
814;1;-22.713.309.042.155.700;-4.762.853.717.431.420;549.050.048.828.125;2025-04-25T14:53:45Z
815;1;-22.713.442.062.959.000;-4.762.846.726.924.180;5.480.888.671.875;2025-04-25T14:53:50Z
816;1;-22.713.469.639.420.500;-47.628.628.872.334.900;5.485.693.359.375;2025-04-25T14:53:55Z
817;1;-22.713.319.435.715.600;-47.628.609.761.595.700;5.485.693.359.375;2025-04-25T14:54:00Z
818;1;-22.713.375.091.552.700;-47.628.460.396.081.200;547.608.154.296.875;2025-04-25T14:54:05Z
819;1;-22.713.497.215.881.900;-47.628.557.458.519.900;5.480.888.671.875;2025-04-25T14:54:10Z
820;1;-22.713.373.750.448.200;-47.628.651.838.749.600;5.480.888.671.875;2025-04-25T14:54:15Z
821;1;-22.713.317.675.516.000;-47.628.496.773.540.900;547.608.154.296.875;2025-04-25T14:54:20Z
822;1;-22.713.466.538.116.300;-4.762.848.780.490.450;547.608.154.296.875;2025-04-25T14:54:25Z
823;1;-22.713.439.548.388.100;-47.628.651.754.930.600;5.480.888.671.875;2025-04-25T14:54:30Z
824;1;-22.713.307.114.318.000;-4.762.857.623.398.300;5.480.888.671.875;2025-04-25T14:54:35Z
825;1;-22.713.401.829.823.800;-47.628.460.815.176.300;547.608.154.296.875;2025-04-25T14:54:40Z
826;1;-22.713.489.420.711.900;-47.628.605.319.187.000;5.480.888.671.875;2025-04-25T14:54:45Z
827;1;-22.713.349.442.929.000;-47.628.646.725.788.700;5.485.693.359.375;2025-04-25T14:54:50Z
828;1;-22.713.349.359.109.900;-47.628.481.686.115.200;5.485.693.359.375;2025-04-25T14:54:55Z
829;1;-22.713.487.995.788.400;-47.628.526.110.202.000;5.485.693.359.375;2025-04-25T14:55:00Z
830;1;-22.713.409.457.355.700;-47.628.662.399.947.600;549.050.048.828.125;2025-04-25T14:55:05Z
831;1;-22.713.308.036.327.300;-47.628.536.839.038.100;549.050.048.828.125;2025-04-25T14:55:10Z
832;1;-227.134.442.422.539;-47.628.466.347.232.400;5.480.888.671.875;2025-04-25T14:55:15Z
833;1;-22.713.480.787.351.700;-47.628.625.268.116.500;5.480.888.671.875;2025-04-25T14:55:20Z
834;1;-22.713.330.080.732.700;-47.628.609.091.043.400;5.485.693.359.375;2025-04-25T14:55:25Z
835;1;-22.713.375.175.371.700;-47.628.460.060.805.000;5.485.693.359.375;2025-04-25T14:55:30Z
836;1;-22.713.499.646.633.800;-47.628.561.984.747.600;5.485.693.359.375;2025-04-25T14:55:35Z
837;1;-22.713.381.461.799.100;-47.628.656.029.701.200;549.050.048.828.125;2025-04-25T14:55:40Z
838;1;-22.713.319.268.077.600;-47.628.503.646.701.500;549.050.048.828.125;2025-04-25T14:55:45Z
839;1;-22.713.466.957.211.400;-47.628.485.038.876.500;5.485.693.359.375;2025-04-25T14:55:50Z
840;1;-22.713.450.444.862.200;-47.628.643.708.303.500;5.480.888.671.875;2025-04-25T14:55:55Z
841;1;-2.271.332.111.209.630;-47.628.567.349.165.600;5.480.888.671.875;2025-04-25T14:56:00Z
842;1;-22.713.420.605.286.900;-47.628.451.930.359.000;5.480.888.671.875;2025-04-25T14:56:05Z
843;1;-22.713.502.580.299.900;-47.628.593.584.522.600;5.485.693.359.375;2025-04-25T14:56:10Z
844;1;-22.713.360.004.127.000;-47.628.641.193.732.600;5.480.888.671.875;2025-04-25T14:56:15Z
845;1;-22.713.343.156.501.600;-47.628.480.093.553.600;5.485.693.359.375;2025-04-25T14:56:20Z
846;1;-2.271.349.067.799.740;-47.628.520.159.050.800;5.480.888.671.875;2025-04-25T14:56:25Z
847;1;-22.713.423.706.591.100;-47.628.656.700.253.400;549.050.048.828.125;2025-04-25T14:56:30Z
848;1;-22.713.311.221.450.500;-47.628.536.587.581.000;5.485.693.359.375;2025-04-25T14:56:35Z
849;1;-22.713.441.895.321.000;-47.628.468.107.432.100;5.485.693.359.375;2025-04-25T14:56:40Z
850;1;-22.713.478.608.056.900;-47.628.622.418.269.500;549.050.048.828.125;2025-04-25T14:56:45Z
851;1;-22.713.325.135.409.800;-47.628.609.593.957.600;5.480.888.671.875;2025-04-25T14:56:50Z
852;1;-22.713.369.475.677.600;-47.628.456.959.500.900;5.480.888.671.875;2025-04-25T14:56:55Z
853;1;-22.713.493.192.568.400;-47.628.553.183.749.300;549.050.048.828.125;2025-04-25T14:57:00Z
854;1;-22.713.380.707.427.800;-47.628.660.555.928.900;5.485.693.359.375;2025-04-25T14:57:05Z
855;1;-22.713.316.418.230.500;-47.628.510.016.947.900;5.480.888.671.875;2025-04-25T14:57:10Z
856;1;-22.713.462.514.802.800;-47.628.485.206.514.500;547.608.154.296.875;2025-04-25T14:57:15Z
857;1;-22.713.441.560.044.800;-47.628.644.127.398.700;5.485.693.359.375;2025-04-25T14:57:20Z
858;1;-22.713.305.940.851.500;-47.628.580.760.210.700;5.480.888.671.875;2025-04-25T14:57:25Z
859;1;-2.271.340.467.967.090;-47.628.455.953.672.500;5.480.888.671.875;2025-04-25T14:57:30Z
860;1;-22.713.498.724.624.500;-47.628.589.728.847.100;5.485.693.359.375;2025-04-25T14:57:35Z
861;1;-22.713.357.908.651.200;-47.628.641.026.094.500;5.485.693.359.375;2025-04-25T14:57:40Z
862;1;-22.713.345.419.615.500;-47.628.477.159.887.500;5.480.888.671.875;2025-04-25T14:57:45Z
863;1;-22.713.493.779.301.600;-47.628.510.352.224.100;5.480.888.671.875;2025-04-25T14:57:50Z
864;1;-22.713.427.562.266.500;-47.628.656.951.710.500;5.480.888.671.875;2025-04-25T14:57:55Z
865;1;-22.713.317.340.239.800;-47.628.542.622.551.300;547.608.154.296.875;2025-04-25T14:58:00Z
866;1;-22.713.445.834.815.500;-47.628.463.413.566.300;54.712.744.140.625;2025-04-25T14:58:05Z
867;1;-22.713.479.781.523.300;-47.628.617.808.222.700;5.480.888.671.875;2025-04-25T14:58:10Z
868;1;-22.713.334.439.322.300;-47.628.615.712.746.900;547.608.154.296.875;2025-04-25T14:58:15Z
869;1;-22.713.376.432.657.200;-47.628.461.318.090.500;5.480.888.671.875;2025-04-25T14:58:20Z
870;1;-22.713.503.083.214.100;-47.628.550.250.083.200;5.485.693.359.375;2025-04-25T14:58:25Z
871;1;-2.271.338.464.692.230;-47.628.655.526.787.000;5.480.888.671.875;2025-04-25T14:58:30Z
872;1;-22.713.311.137.631.500;-47.628.505.658.358.300;547.608.154.296.875;2025-04-25T14:58:35Z
873;1;-22.713.457.904.756.000;-47.628.475.818.783.000;54.712.744.140.625;2025-04-25T14:58:40Z
874;1;-22.713.446.086.272.500;-47.628.634.488.210.000;547.608.154.296.875;2025-04-25T14:58:45Z
875;1;-22.713.308.874.517.600;-47.628.573.551.774.000;547.608.154.296.875;2025-04-25T14:58:50Z
876;1;-22.713.398.896.157.700;-47.628.445.979.207.700;54.712.744.140.625;2025-04-25T14:58:55Z
877;1;-22.713.493.360.206.400;-47.628.579.838.201.400;547.608.154.296.875;2025-04-25T14:59:00Z
878;1;-22.713.348.856.195.800;-47.628.636.583.685.800;547.608.154.296.875;2025-04-25T14:59:05Z
879;1;-22.713.331.757.113.300;-47.628.478.584.811.000;547.608.154.296.875;2025-04-25T14:59:10Z
880;1;-22.713.483.553.379.700;-47.628.511.944.785.700;54.712.744.140.625;2025-04-25T14:59:15Z
881;1;-22.713.425.466.790.700;-47.628.660.053.014.700;547.608.154.296.875;2025-04-25T14:59:20Z
882;1;-22.713.311.724.364.700;-47.628.548.154.607.400;54.712.744.140.625;2025-04-25T14:59:25Z
883;1;-22.713.432.256.132.300;-47.628.462.491.557.000;5.480.888.671.875;2025-04-25T14:59:30Z
884;1;-22.713.474.417.105.300;-47.628.619.568.422.400;5.480.888.671.875;2025-04-25T14:59:35Z
885;1;-2.271.332.748.234.270;-47.628.627.279.773.300;5.480.888.671.875;2025-04-25T14:59:40Z
886;1;-22.713.357.992.470.200;-47.628.465.006.127.900;547.608.154.296.875;2025-04-25T14:59:45Z
887;1;-22.713.497.383.520.000;-47.628.540.191.799.400;547.608.154.296.875;2025-04-25T14:59:50Z
888;1;-22.713.399.399.071.900;-47.628.655.107.691.800;54.712.744.140.625;2025-04-25T14:59:55Z
889;1;-22.713.323.710.486.200;-47.628.517.476.841.800;5.466.468.505.859.370;2025-04-25T15:00:00Z
890;1;-22.713.465.448.468.900;-47.628.474.561.497.500;547.608.154.296.875;2025-04-25T15:00:05Z
891;1;-22.713.457.401.841.800;-47.628.637.421.876.100;5.480.888.671.875;2025-04-25T15:00:10Z
892;1;-22.713.310.550.898.300;-47.628.586.292.266.800;547.608.154.296.875;2025-04-25T15:00:15Z
893;1;-22.713.385.736.569.700;-47.628.451.678.901.900;54.712.744.140.625;2025-04-25T15:00:20Z
894;1;-22.713.484.726.846.200;-47.628.572.378.307.500;547.608.154.296.875;2025-04-25T15:00:25Z
895;1;-22.713.354.052.975.700;-47.628.639.936.447.100;54.712.744.140.625;2025-04-25T15:00:30Z
896;1;-22.713.331.421.837.200;-47.628.476.656.973.300;5.466.468.505.859.370;2025-04-25T15:00:35Z
897;1;-22.713.479.530.066.200;-47.628.499.958.664.100;5.466.468.505.859.370;2025-04-25T15:00:40Z
898;1;-22.713.419.767.096.600;-47.628.647.899.255.100;5.466.468.505.859.370;2025-04-25T15:00:45Z
899;1;-22.713.302.588.090.300;-4.762.854.790.315.030;5.466.468.505.859.370;2025-04-25T15:00:50Z
900;1;-22.713.426.137.343.000;-47.628.458.552.062.500;546.166.259.765.625;2025-04-25T15:00:55Z
901;1;-22.713.480.200.618.500;-47.628.610.180.690.800;546.166.259.765.625;2025-04-25T15:01:00Z
902;1;-22.713.329.745.456.500;-47.628.622.502.088.500;545.685.546.875;2025-04-25T15:01:05Z
903;1;-22.713.352.125.138.000;-47.628.462.156.280.800;546.166.259.765.625;2025-04-25T15:01:10Z
904;1;-22.713.489.085.435.800;-47.628.542.874.008.400;546.166.259.765.625;2025-04-25T15:01:15Z
905;1;-22.713.393.280.282.600;-47.628.659.382.462.500;546.166.259.765.625;2025-04-25T15:01:20Z
906;1;-22.713.307.533.413.100;-47.628.524.266.183.300;545.685.546.875;2025-04-25T15:01:25Z
907;1;-22.713.452.540.338.000;-4.762.848.143.465.810;545.204.833.984.375;2025-04-25T15:01:30Z
908;1;-2.271.345.597.691.830;-4.762.863.926.589.480;545.685.546.875;2025-04-25T15:01:35Z
909;1;-22.713.305.270.299.300;-47.628.594.003.617.700;545.204.833.984.375;2025-04-25T15:01:40Z
910;1;-22.713.377.270.847.500;-47.628.462.240.099.900;545.204.833.984.375;2025-04-25T15:01:45Z
911;1;-22.713.484.391.570.000;-47.628.584.029.152.900;545.204.833.984.375;2025-04-25T15:01:50Z
912;1;-22.713.349.359.109.900;-47.628.655.275.329.900;5.447.242.431.640.620;2025-04-25T15:01:55Z
913;1;-22.713.317.843.154.000;-47.628.493.504.598.700;5.447.242.431.640.620;2025-04-25T15:02:00Z
914;1;-22.713.463.017.717.000;-47.628.501.635.044.800;5.447.242.431.640.620;2025-04-25T15:02:05Z
915;1;-22.713.418.677.449.200;-47.628.650.749.102.200;5.447.242.431.640.620;2025-04-25T15:02:10Z
916;1;-22.713.292.697.444.500;-4.762.855.569.832.020;5.447.242.431.640.620;2025-04-25T15:02:15Z
917;1;-2.271.340.761.333.700;-47.628.456.791.862.800;5.447.242.431.640.620;2025-04-25T15:02:20Z
918;1;-22.713.474.584.743.300;-47.628.607.163.205.700;545.204.833.984.375;2025-04-25T15:02:25Z
919;1;-22.713.331.757.113.300;-47.628.631.973.639.100;5.447.242.431.640.620;2025-04-25T15:02:30Z
920;1;-22.713.348.856.195.800;-47.628.465.676.680.200;5.447.242.431.640.620;2025-04-25T15:02:35Z
921;1;-22.713.483.804.836.800;-47.628.532.145.172.300;545.685.546.875;2025-04-25T15:02:40Z
922;1;-2.271.339.881.233.870;-47.628.660.723.567.000;545.204.833.984.375;2025-04-25T15:02:45Z
923;1;-22.713.315.831.497.300;-47.628.522.422.164.600;54.424.365.234.375;2025-04-25T15:02:50Z
924;1;-22.713.450.025.767.000;-47.628.471.711.650.400;5.447.242.431.640.620;2025-04-25T15:02:55Z
925;1;-22.713.465.364.649.800;-47.628.636.583.685.800;545.204.833.984.375;2025-04-25T15:03:00Z
926;1;-22.713.314.574.211.800;-47.628.599.368.035.700;54.424.365.234.375;2025-04-25T15:03:05Z
927;1;-22.713.384.982.198.400;-47.628.453.522.920.600;545.204.833.984.375;2025-04-25T15:03:10Z
928;1;-22.713.493.444.025.500;-47.628.569.947.555.600;545.204.833.984.375;2025-04-25T15:03:15Z
929;1;-22.713.366.625.830.500;-47.628.646.222.874.500;545.204.833.984.375;2025-04-25T15:03:20Z
930;1;-2.271.332.748.234.270;-47.628.490.906.208.700;545.204.833.984.375;2025-04-25T15:03:25Z
931;1;-22.713.480.368.256.500;-47.628.499.623.388.000;545.204.833.984.375;2025-04-25T15:03:30Z
932;1;-22.713.434.854.522.300;-47.628.652.760.758.900;545.204.833.984.375;2025-04-25T15:03:35Z
933;1;-22.713.305.102.661.200;-47.628.561.230.376.300;545.204.833.984.375;2025-04-25T15:03:40Z
934;1;-22.713.413.564.488.200;-4.762.845.260.091.120;545.204.833.984.375;2025-04-25T15:03:45Z
935;1;-2.271.348.288.282.750;-4.762.859.970.331.190;545.204.833.984.375;2025-04-25T15:03:50Z
936;1;-22.713.331.002.742.000;-47.628.626.273.944.900;54.424.365.234.375;2025-04-25T15:03:55Z
937;1;-22.713.338.127.359.700;-47.628.467.604.517.900;54.424.365.234.375;2025-04-25T15:04:00Z
938;1;-22.713.475.842.028.800;-47.628.526.194.021.100;5.447.242.431.640.620;2025-04-25T15:04:05Z
939;1;-22.713.386.574.760.000;-47.628.654.353.320.500;5.447.242.431.640.620;2025-04-25T15:04:10Z
940;1;-2.271.329.864.859.580;-47.628.520.410.507.900;5.437.628.173.828.120;2025-04-25T15:04:15Z
941;1;-22.713.439.045.473.900;-47.628.460.060.805.000;54.424.365.234.375;2025-04-25T15:04:20Z
942;1;-22.713.451.199.233.500;-47.628.626.525.402.000;54.424.365.234.375;2025-04-25T15:04:25Z
943;1;-22.713.310.467.079.200;-47.628.595.679.998.300;54.424.365.234.375;2025-04-25T15:04:30Z
944;1;-22.713.376.516.476.200;-47.628.448.326.140.600;5.437.628.173.828.120;2025-04-25T15:04:35Z
945;1;-22.713.490.091.264.200;-47.628.563.074.395.000;5.447.242.431.640.620;2025-04-25T15:04:40Z
946;1;-22.713.366.290.554.400;-47.628.650.832.921.200;54.424.365.234.375;2025-04-25T15:04:45Z
947;1;-22.713.315.412.402.100;-47.628.494.426.608.000;5.447.242.431.640.620;2025-04-25T15:04:50Z
948;1;-22.713.462.095.707.600;-47.628.492.917.865.500;5.447.242.431.640.620;2025-04-25T15:04:55Z
949;1;-22.713.433.261.960.700;-47.628.652.928.397.000;5.447.242.431.640.620;2025-04-25T15:05:00Z
950;1;-22.713.303.845.375.700;-4.762.857.430.614.530;5.447.242.431.640.620;2025-04-25T15:05:05Z
951;1;-22.713.377.354.666.500;-47.628.455.786.034.400;54.424.365.234.375;2025-04-25T15:05:10Z
952;1;-22.713.492.019.101.900;-47.628.525.020.554.600;54.424.365.234.375;2025-04-25T15:05:15Z
953;1;-22.713.465.197.011.800;-47.628.632.811.829.400;5.447.242.431.640.620;2025-04-25T15:05:20Z
954;1;-22.713.366.206.735.300;-47.628.652.257.844.800;5.437.628.173.828.120;2025-04-25T15:05:25Z
955;1;-22.713.306.862.860.900;-47.628.580.005.839.400;5.437.628.173.828.120;2025-04-25T15:05:30Z
956;1;-22.713.315.915.316.300;-47.628.498.282.283.500;5.437.628.173.828.120;2025-04-25T15:05:35Z
957;1;-22.713.364.781.811.800;-47.628.460.815.176.300;5.432.821.044.921.870;2025-04-25T15:05:40Z
958;1;-22.713.432.423.770.400;-47.628.466.514.870.500;5.432.821.044.921.870;2025-04-25T15:05:45Z
959;1;-22.713.476.847.857.200;-47.628.494.929.522.200;5.437.628.173.828.120;2025-04-25T15:05:50Z
960;1;-22.713.497.299.700.900;-47.628.538.096.323.600;5.437.628.173.828.120;2025-04-25T15:05:55Z
961;1;-22.713.491.348.549.700;-47.628.570.953.384.000;54.424.365.234.375;2025-04-25T15:06:00Z
962;1;-22.713.481.038.808.800;-47.628.609.761.595.700;54.424.365.234.375;2025-04-25T15:06:05Z
963;1;-22.713.461.425.155.400;-47.628.640.523.180.300;5.432.821.044.921.870;2025-04-25T15:06:10Z
964;1;-2.271.343.644.708.390;-47.628.654.185.682.500;542.801.513.671.875;2025-04-25T15:06:15Z
965;1;-22.713.402.081.280.900;-47.628.650.749.102.200;5.423.209.228.515.620;2025-04-25T15:06:20Z
966;1;-22.713.363.273.069.200;-47.628.645.049.408.000;5.418.402.099.609.370;2025-04-25T15:06:25Z
967;1;-2.271.335.581.317.540;-47.628.630.129.620.400;5.413.594.970.703.120;2025-04-25T15:06:30Z
968;1;-2.271.335.631.608.960;-47.628.629.459.068.100;5.413.594.970.703.120;2025-04-25T15:06:35Z
969;1;-22.713.357.070.460.900;-47.628.628.620.877.800;5.413.594.970.703.120;2025-04-25T15:06:40Z
970;1;-22.713.356.399.908.600;-47.628.628.788.515.900;5.418.402.099.609.370;2025-04-25T15:06:45Z
971;1;-22.713.356.567.546.700;-47.628.627.866.506.500;5.418.402.099.609.370;2025-04-25T15:06:50Z
972;1;-22.713.356.399.908.600;-47.628.627.698.868.500;5.418.402.099.609.370;2025-04-25T15:06:55Z
973;1;-22.713.339.049.369.000;-47.628.626.441.583.000;5.418.402.099.609.370;2025-04-25T15:07:00Z
974;1;-22.713.317.424.058.900;-47.628.629.961.982.300;5.418.402.099.609.370;2025-04-25T15:07:05Z
975;1;-22.713.296.553.120.000;-4.762.864.270.247.510;5.423.209.228.515.620;2025-04-25T15:07:10Z
976;1;-22.713.281.381.875.200;-47.628.646.055.236.400;5.423.209.228.515.620;2025-04-25T15:07:15Z
977;1;-22.713.282.890.617.800;-47.628.644.714.131.900;5.423.209.228.515.620;2025-04-25T15:07:20Z
978;1;-22.713.293.619.453.900;-47.628.638.092.428.400;5.418.402.099.609.370;2025-04-25T15:07:25Z
979;1;-22.713.288.338.854.900;-47.628.636.918.962.000;5.418.402.099.609.370;2025-04-25T15:07:30Z
980;1;-22.713.288.757.950.000;-47.628.636.751.323.900;5.418.402.099.609.370;2025-04-25T15:07:35Z
981;1;-22.713.288.757.950.000;-47.628.636.751.323.900;5.418.402.099.609.370;2025-04-25T15:07:40Z
982;1;-22.713.289.512.321.300;-4.762.863.733.805.710;5.423.209.228.515.620;2025-04-25T15:07:45Z
983;1;-22.713.292.529.806.400;-47.628.630.045.801.400;5.432.821.044.921.870;2025-04-25T15:07:50Z
984;1;-22.713.291.272.521.000;-47.628.627.950.325.600;5.437.628.173.828.120;2025-04-25T15:07:55Z
985;1;-22.713.294.290.006.100;-47.628.623.256.459.800;5.437.628.173.828.120;2025-04-25T15:08:00Z
986;1;-22.713.289.093.226.100;-47.628.614.623.099.500;5.437.628.173.828.120;2025-04-25T15:08:05Z
987;1;-22.713.289.596.140.300;-47.628.614.874.556.600;5.437.628.173.828.120;2025-04-25T15:08:10Z
988;1;-22.713.288.925.588.100;-4.762.861.437.164.240;5.437.628.173.828.120;2025-04-25T15:08:15Z
989;1;-22.713.292.026.892.300;-47.628.613.198.176.000;5.437.628.173.828.120;2025-04-25T15:08:20Z
990;1;-22.713.297.391.310.300;-47.628.623.591.735.900;5.447.242.431.640.620;2025-04-25T15:08:25Z
991;1;-22.713.306.108.489.600;-47.628.637.086.600.000;545.685.546.875;2025-04-25T15:08:30Z
992;1;-2.271.330.795.250.830;-47.628.638.930.618.700;545.685.546.875;2025-04-25T15:08:35Z
993;1;-22.713.308.203.965.400;-47.628.638.846.799.700;545.685.546.875;2025-04-25T15:08:40Z
994;1;-22.713.305.521.756.400;-47.628.639.936.447.100;545.685.546.875;2025-04-25T15:08:45Z
995;1;-22.713.304.180.651.900;-4.762.864.027.172.320;545.685.546.875;2025-04-25T15:08:50Z
996;1;-2.271.330.451.592.800;-47.628.641.193.732.600;545.685.546.875;2025-04-25T15:08:55Z
997;1;-22.713.308.874.517.600;-47.628.639.433.532.900;545.685.546.875;2025-04-25T15:09:00Z
998;1;-22.713.316.166.773.400;-47.628.635.996.952.600;545.685.546.875;2025-04-25T15:09:05Z
999;1;-22.713.319.603.353.700;-4.762.863.046.489.650;545.685.546.875;2025-04-25T15:09:10Z
1000;1;-22.713.324.967.771.700;-47.628.629.207.611.000;545.685.546.875;2025-04-25T15:09:15Z
1001;1;-22.713.331.170.380.100;-47.628.632.895.648.400;545.685.546.875;2025-04-25T15:09:20Z
1002;1;-22.713.338.881.731.000;-47.628.636.583.685.800;545.685.546.875;2025-04-25T15:09:25Z
1003;1;-22.713.347.347.453.200;-47.628.641.277.551.600;545.685.546.875;2025-04-25T15:09:30Z
1004;1;-22.713.351.370.766.700;-47.628.648.821.264.500;545.685.546.875;2025-04-25T15:09:35Z
