wptID;StreetAddress1;StreetAddress2;City;State;Country;PostalCode;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PhoneNumber;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wptID;Category;value;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;1;-22.713.494.449.853.800;-47.628.568.354.994.000;5.379.949.951.171.870;2025-04-24T18:02:12Z;;;;;;;;;;;;;;;;;;;;;;;;
121;1;-22.713.468.130.677.900;-47.628.646.977.245.800;5.384.757.080.078.120;2025-04-24T18:02:17Z;;;;;;;;;;;;;;;;;;;;;;;;
122;1;-22.713.384.730.741.300;-4.762.866.759.672.760;5.379.949.951.171.870;2025-04-24T18:02:22Z;;;;;;;;;;;;;;;;;;;;;;;;
123;1;-22.713.318.597.525.300;-4.762.861.043.214.790;5.384.757.080.078.120;2025-04-24T18:02:27Z;;;;;;;;;;;;;;;;;;;;;;;;
124;1;-22.713.325.889.781.100;-47.628.519.488.498.500;5.384.757.080.078.120;2025-04-24T18:02:32Z;;;;;;;;;;;;;;;;;;;;;;;;
125;1;-22.713.396.633.043.800;-47.628.469.029.441.400;538.956.298.828.125;2025-04-24T18:02:37Z;;;;;;;;;;;;;;;;;;;;;;;;
126;1;-22.713.474.249.467.200;-47.628.498.282.283.500;538.956.298.828.125;2025-04-24T18:02:42Z;;;;;;;;;;;;;;;;;;;;;;;;
127;1;-22.713.500.652.462.200;-47.628.585.621.714.500;538.956.298.828.125;2025-04-24T18:02:47Z;;;;;;;;;;;;;;;;;;;;;;;;
128;1;-22.713.450.277.224.100;-47.628.656.448.796.300;538.956.298.828.125;2025-04-24T18:02:52Z;;;;;;;;;;;;;;;;;;;;;;;;
129;1;-22.713.363.608.345.300;-47.628.657.035.529.600;5.384.757.080.078.120;2025-04-24T18:02:57Z;;;;;;;;;;;;;;;;;;;;;;;;
130;1;-2.271.330.795.250.830;-47.628.590.315.580.300;5.375.142.822.265.620;2025-04-24T18:03:02Z;;;;;;;;;;;;;;;;;;;;;;;;
131;1;-2.271.332.697.942.850;-47.628.505.742.177.300;5.379.949.951.171.870;2025-04-24T18:03:07Z;;;;;;;;;;;;;;;;;;;;;;;;
132;1;-22.713.400.823.995.400;-47.628.472.046.926.600;5.379.949.951.171.870;2025-04-24T18:03:12Z;;;;;;;;;;;;;;;;;;;;;;;;
133;1;-2.271.347.651.258.110;-4.762.851.127.423.340;5.375.142.822.265.620;2025-04-24T18:03:17Z;;;;;;;;;;;;;;;;;;;;;;;;
134;1;-22.713.495.036.587.100;-47.628.595.344.722.200;5.375.142.822.265.620;2025-04-24T18:03:22Z;;;;;;;;;;;;;;;;;;;;;;;;
135;1;-2.271.343.401.633.200;-47.628.656.113.520.200;53.703.369.140.625;2025-04-24T18:03:27Z;;;;;;;;;;;;;;;;;;;;;;;;
136;1;-22.713.354.136.794.800;-47.628.648.402.169.300;53.703.369.140.625;2025-04-24T18:03:32Z;;;;;;;;;;;;;;;;;;;;;;;;
137;1;-2.271.330.937.743.180;-4.762.857.036.665.080;53.703.369.140.625;2025-04-24T18:03:37Z;;;;;;;;;;;;;;;;;;;;;;;;
138;1;-22.713.341.563.940.000;-47.628.489.062.190.000;53.703.369.140.625;2025-04-24T18:03:42Z;;;;;;;;;;;;;;;;;;;;;;;;
139;1;-22.713.421.694.934.300;-47.628.472.549.840.800;53.703.369.140.625;2025-04-24T18:03:47Z;;;;;;;;;;;;;;;;;;;;;;;;
140;1;-22.713.488.414.883.600;-47.628.529.211.506.200;53.703.369.140.625;2025-04-24T18:03:52Z;;;;;;;;;;;;;;;;;;;;;;;;
141;1;-22.713.484.559.208.100;-47.628.620.071.336.600;53.703.369.140.625;2025-04-24T18:03:57Z;;;;;;;;;;;;;;;;;;;;;;;;
142;1;-22.713.421.862.572.400;-47.628.670.278.936.600;5.375.142.822.265.620;2025-04-24T18:04:02Z;;;;;;;;;;;;;;;;;;;;;;;;
143;1;-22.713.338.630.273.900;-47.628.641.445.189.700;5.375.142.822.265.620;2025-04-24T18:04:07Z;;;;;;;;;;;;;;;;;;;;;;;;
